,NumLeft,FieldAreaLeft,ItemSurfaceAreaLeft,NumRight,FieldAreaRight,ItemSurfaceAreaRight,Ratio L/R,LogRatio,Log - Normalized,Difficulty Coefficient,Unnamed: 10,Unnamed: 11,Diff_coeff_filtering
2141,9,13611.11,130.04,21,33611.11,130.04,0.43,-0.37,0.25,0.75,,,16.363715070366155
2142,9,13611.11,130.04,21,36736.11,130.04,0.43,-0.37,0.25,0.75,,,18.565903612216584
2143,9,13611.11,130.04,25,40000.0,130.04,0.36,-0.44,0.3,0.7,,,16.09629250719635
2144,9,15625.0,130.04,1,5625.0,130.04,9.0,0.95,0.65,0.35,,,6.404781533607074
2145,9,15625.0,130.04,5,6944.44,130.04,1.8,0.26,0.17,0.83,,,22.10770150399191
2146,9,15625.0,130.04,5,8402.78,130.04,1.8,0.26,0.17,0.83,,,16.10050490195275
2147,9,15625.0,130.04,9,10000.0,130.04,1.0,0.0,0.0,1.0,,,-1.0
2148,9,15625.0,130.04,9,11736.11,130.04,1.0,0.0,0.0,1.0,,,-1.0
2149,9,15625.0,130.04,9,13611.11,130.04,1.0,0.0,0.0,1.0,,,-1.0
2150,9,15625.0,130.04,9,15625.0,130.04,1.0,0.0,0.0,1.0,,,-1.0
2151,9,15625.0,130.04,9,17777.78,130.04,1.0,0.0,0.0,1.0,,,-1.0
2152,9,15625.0,130.04,13,20069.44,130.04,0.69,-0.16,0.11,0.89,,,4.443956793941526
2153,9,15625.0,130.04,13,22500.0,130.04,0.69,-0.16,0.11,0.89,,,14.566389818160854
2154,9,15625.0,130.04,21,25069.44,130.04,0.43,-0.37,0.25,0.75,,,1.2345701278465533
2155,9,15625.0,130.04,21,27777.78,130.04,0.43,-0.37,0.25,0.75,,,4.373790213266045
2156,9,15625.0,130.04,21,30625.0,130.04,0.43,-0.37,0.25,0.75,,,8.740022535409837
2157,9,15625.0,130.04,21,33611.11,130.04,0.43,-0.37,0.25,0.75,,,12.202103061426657
2158,9,15625.0,130.04,21,36736.11,130.04,0.43,-0.37,0.25,0.75,,,14.998306184270183
2159,9,15625.0,130.04,25,40000.0,130.04,0.36,-0.44,0.3,0.7,,,12.659637718807804
2160,9,17777.78,130.04,1,5625.0,130.04,9.0,0.95,0.65,0.35,,,3.0446837502522093
2161,9,17777.78,130.04,5,6944.44,130.04,1.8,0.26,0.17,0.83,,,24.98454269780719
2162,9,17777.78,130.04,5,8402.78,130.04,1.8,0.26,0.17,0.83,,,20.442609288669534
2163,9,17777.78,130.04,9,10000.0,130.04,1.0,0.0,0.0,1.0,,,-1.0
2164,9,17777.78,130.04,9,11736.11,130.04,1.0,0.0,0.0,1.0,,,-1.0
2165,9,17777.78,130.04,9,13611.11,130.04,1.0,0.0,0.0,1.0,,,-1.0
2166,9,17777.78,130.04,9,15625.0,130.04,1.0,0.0,0.0,1.0,,,-1.0
2167,9,17777.78,130.04,9,17777.78,130.04,1.0,0.0,0.0,1.0,,,-1.0
2168,9,17777.78,130.04,13,20069.44,130.04,0.69,-0.16,0.11,0.89,,,15.490346159847972
2169,9,17777.78,130.04,13,22500.0,130.04,0.69,-0.16,0.11,0.89,,,2.7167757311088043
2170,9,17777.78,130.04,21,25069.44,130.04,0.43,-0.37,0.25,0.75,,,10.150186049061247
2171,9,17777.78,130.04,21,27777.78,130.04,0.43,-0.37,0.25,0.75,,,2.8819806971335518
2172,9,17777.78,130.04,21,30625.0,130.04,0.43,-0.37,0.25,0.75,,,2.773719475325409
2173,9,17777.78,130.04,21,33611.11,130.04,0.43,-0.37,0.25,0.75,,,7.224295829739506
2174,9,17777.78,130.04,21,36736.11,130.04,0.43,-0.37,0.25,0.75,,,10.781482993959488
2175,9,17777.78,130.04,25,40000.0,130.04,0.36,-0.44,0.3,0.7,,,8.723512935282438
2176,13,20069.44,130.04,1,5625.0,130.04,13.0,1.11,0.76,0.24,,,4.593824691408137
2177,13,20069.44,130.04,5,6944.44,130.04,2.6,0.41,0.28,0.72,,,17.322338593592175
2178,13,20069.44,130.04,5,8402.78,130.04,2.6,0.41,0.28,0.72,,,12.407011084647504
2179,13,20069.44,130.04,9,10000.0,130.04,1.44,0.16,0.11,0.89,,,27.90629068268682
2180,13,20069.44,130.04,9,11736.11,130.04,1.44,0.16,0.11,0.89,,,23.234380040519397
2181,13,20069.44,130.04,9,13611.11,130.04,1.44,0.16,0.11,0.89,,,16.11551869538704
2182,13,20069.44,130.04,9,15625.0,130.04,1.44,0.16,0.11,0.89,,,4.443956793941532
2183,13,20069.44,130.04,9,17777.78,130.04,1.44,0.16,0.11,0.89,,,15.490346159847958
2184,13,20069.44,130.04,13,20069.44,130.04,1.0,0.0,0.0,1.0,,,-1.0
2185,13,20069.44,130.04,13,22500.0,130.04,1.0,0.0,0.0,1.0,,,-1.0
2186,13,20069.44,130.04,21,25069.44,130.04,0.62,-0.21,0.14,0.86,,,6.47217614717038
2187,13,20069.44,130.04,21,27777.78,130.04,0.62,-0.21,0.14,0.86,,,4.319852168638746
2188,13,20069.44,130.04,21,30625.0,130.04,0.62,-0.21,0.14,0.86,,,11.532440399923887
2189,13,20069.44,130.04,21,33611.11,130.04,0.62,-0.21,0.14,0.86,,,16.55139583748943
2190,13,20069.44,130.04,21,36736.11,130.04,0.62,-0.21,0.14,0.86,,,20.19732843152589
2191,13,20069.44,130.04,25,40000.0,130.04,0.52,-0.28,0.19,0.81,,,16.085470700814888
2192,13,22500.0,130.04,1,5625.0,130.04,13.0,1.11,0.76,0.24,,,2.14614513837468
2193,13,22500.0,130.04,5,6944.44,130.04,2.6,0.41,0.28,0.72,,,19.662032549961612
2194,13,22500.0,130.04,5,8402.78,130.04,2.6,0.41,0.28,0.72,,,15.527098629238523
2195,13,22500.0,130.04,9,10000.0,130.04,1.44,0.16,0.11,0.89,,,30.202280608529865
2196,13,22500.0,130.04,9,11736.11,130.04,1.44,0.16,0.11,0.89,,,26.781287927021477
2197,13,22500.0,130.04,9,13611.11,130.04,1.44,0.16,0.11,0.89,,,21.91610220547123
2198,13,22500.0,130.04,9,15625.0,130.04,1.44,0.16,0.11,0.89,,,14.566389818160854
2199,13,22500.0,130.04,9,17777.78,130.04,1.44,0.16,0.11,0.89,,,2.716775731108798
2200,13,22500.0,130.04,13,20069.44,130.04,1.0,0.0,0.0,1.0,,,-1.0
2201,13,22500.0,130.04,13,22500.0,130.04,1.0,0.0,0.0,1.0,,,-1.0
2202,13,22500.0,130.04,21,25069.44,130.04,0.62,-0.21,0.14,0.86,,,23.84110062125131
2203,13,22500.0,130.04,21,27777.78,130.04,0.62,-0.21,0.14,0.86,,,7.974841942180918
2204,13,22500.0,130.04,21,30625.0,130.04,0.62,-0.21,0.14,0.86,,,2.817298223415041
2205,13,22500.0,130.04,21,33611.11,130.04,0.62,-0.21,0.14,0.86,,,10.157519531414936
2206,13,22500.0,130.04,21,36736.11,130.04,0.62,-0.21,0.14,0.86,,,15.322024405020207
2207,13,22500.0,130.04,25,40000.0,130.04,0.52,-0.28,0.19,0.81,,,11.49117388241328
2208,21,25069.44,130.04,1,5625.0,130.04,21.0,1.32,0.9,0.1,,,4.883004718675569
2209,21,25069.44,130.04,5,6944.44,130.04,4.2,0.62,0.43,0.57,,,11.925478510285696
2210,21,25069.44,130.04,5,8402.78,130.04,4.2,0.62,0.43,0.57,,,7.590157426310127
2211,21,25069.44,130.04,9,10000.0,130.04,2.33,0.37,0.25,0.75,,,16.761013465336205
2212,21,25069.44,130.04,9,11736.11,130.04,2.33,0.37,0.25,0.75,,,11.96196214672074
2213,21,25069.44,130.04,9,13611.11,130.04,2.33,0.37,0.25,0.75,,,6.0557251553991565
2214,21,25069.44,130.04,9,15625.0,130.04,2.33,0.37,0.25,0.75,,,1.2345701278465533
2215,21,25069.44,130.04,9,17777.78,130.04,2.33,0.37,0.25,0.75,,,10.150186049061254
2216,21,25069.44,130.04,13,20069.44,130.04,1.62,0.21,0.14,0.86,,,6.472176147170386
2217,21,25069.44,130.04,13,22500.0,130.04,1.62,0.21,0.14,0.86,,,23.84110062125131
2218,21,25069.44,130.04,21,25069.44,130.04,1.0,0.0,0.0,1.0,,,-1.0
2219,21,25069.44,130.04,21,27777.78,130.04,1.0,0.0,0.0,1.0,,,-1.0
2220,21,25069.44,130.04,21,30625.0,130.04,1.0,0.0,0.0,1.0,,,-1.0
2221,21,25069.44,130.04,21,33611.11,130.04,1.0,0.0,0.0,1.0,,,-1.0
2222,21,25069.44,130.04,21,36736.11,130.04,1.0,0.0,0.0,1.0,,,-1.0
2223,21,25069.44,130.04,25,40000.0,130.04,0.84,-0.08,0.05,0.95,,,32.73523324682782
2224,21,27777.78,130.04,1,5625.0,130.04,21.0,1.32,0.9,0.1,,,2.9993194104018768
2225,21,27777.78,130.04,5,6944.44,130.04,4.2,0.62,0.43,0.57,,,13.907303090607588
2226,21,27777.78,130.04,5,8402.78,130.04,4.2,0.62,0.43,0.57,,,10.038414936812057
2227,21,27777.78,130.04,9,10000.0,130.04,2.33,0.37,0.25,0.75,,,19.21282217931647
2228,21,27777.78,130.04,9,11736.11,130.04,2.33,0.37,0.25,0.75,,,15.190986459151695
2229,21,27777.78,130.04,9,13611.11,130.04,2.33,0.37,0.25,0.75,,,10.31865144931984
2230,21,27777.78,130.04,9,15625.0,130.04,2.33,0.37,0.25,0.75,,,4.373790213266045
2231,21,27777.78,130.04,9,17777.78,130.04,2.33,0.37,0.25,0.75,,,2.8819806971335584
2232,21,27777.78,130.04,13,20069.44,130.04,1.62,0.21,0.14,0.86,,,4.319852168638739
2233,21,27777.78,130.04,13,22500.0,130.04,1.62,0.21,0.14,0.86,,,7.974841942180912
2234,21,27777.78,130.04,21,25069.44,130.04,1.0,0.0,0.0,1.0,,,-1.0
2235,21,27777.78,130.04,21,27777.78,130.04,1.0,0.0,0.0,1.0,,,-1.0
2236,21,27777.78,130.04,21,30625.0,130.04,1.0,0.0,0.0,1.0,,,-1.0
2237,21,27777.78,130.04,21,33611.11,130.04,1.0,0.0,0.0,1.0,,,-1.0
2238,21,27777.78,130.04,21,36736.11,130.04,1.0,0.0,0.0,1.0,,,-1.0
2239,21,27777.78,130.04,25,40000.0,130.04,0.84,-0.08,0.05,0.95,,,29.434772480702435
2240,21,30625.0,130.04,1,5625.0,130.04,21.0,1.32,0.9,0.1,,,1.3053231673769892
2241,21,30625.0,130.04,5,6944.44,130.04,4.2,0.62,0.43,0.57,,,15.602787295761509
2242,21,30625.0,130.04,5,8402.78,130.04,4.2,0.62,0.43,0.57,,,12.119302702830351
2243,21,30625.0,130.04,9,10000.0,130.04,2.33,0.37,0.25,0.75,,,21.201561179457574
2244,21,30625.0,130.04,9,11736.11,130.04,2.33,0.37,0.25,0.75,,,17.76838139191132
2245,21,30625.0,130.04,9,13611.11,130.04,2.33,0.37,0.25,0.75,,,13.671628431057066
2246,21,30625.0,130.04,9,15625.0,130.04,2.33,0.37,0.25,0.75,,,8.740022535409837
2247,21,30625.0,130.04,9,17777.78,130.04,2.33,0.37,0.25,0.75,,,2.773719475325409
2248,21,30625.0,130.04,13,20069.44,130.04,1.62,0.21,0.14,0.86,,,11.532440399923887
2249,21,30625.0,130.04,13,22500.0,130.04,1.62,0.21,0.14,0.86,,,2.817298223415029
2250,21,30625.0,130.04,21,25069.44,130.04,1.0,0.0,0.0,1.0,,,-1.0
2251,21,30625.0,130.04,21,27777.78,130.04,1.0,0.0,0.0,1.0,,,-1.0
2252,21,30625.0,130.04,21,30625.0,130.04,1.0,0.0,0.0,1.0,,,-1.0
2253,21,30625.0,130.04,21,33611.11,130.04,1.0,0.0,0.0,1.0,,,-1.0
2254,21,30625.0,130.04,21,36736.11,130.04,1.0,0.0,0.0,1.0,,,-1.0
2255,21,30625.0,130.04,25,40000.0,130.04,0.84,-0.08,0.05,0.95,,,24.17675186812736
2256,21,33611.11,130.04,1,5625.0,130.04,21.0,1.32,0.9,0.1,,,0.22544428646014192
2257,21,33611.11,130.04,5,6944.44,130.04,4.2,0.62,0.43,0.57,,,17.06902000284755
2258,21,33611.11,130.04,5,8402.78,130.04,4.2,0.62,0.43,0.57,,,13.90728449288777
2259,21,33611.11,130.04,9,10000.0,130.04,2.33,0.37,0.25,0.75,,,22.845203776153742
2260,21,33611.11,130.04,9,11736.11,130.04,2.33,0.37,0.25,0.75,,,19.86770234634118
2261,21,33611.11,130.04,9,13611.11,130.04,2.33,0.37,0.25,0.75,,,16.363715070366155
2262,21,33611.11,130.04,9,15625.0,130.04,2.33,0.37,0.25,0.75,,,12.202103061426657
2263,21,33611.11,130.04,9,17777.78,130.04,2.33,0.37,0.25,0.75,,,7.224295829739499
2264,21,33611.11,130.04,13,20069.44,130.04,1.62,0.21,0.14,0.86,,,16.55139583748943
2265,21,33611.11,130.04,13,22500.0,130.04,1.62,0.21,0.14,0.86,,,10.157519531414936
2266,21,33611.11,130.04,21,25069.44,130.04,1.0,0.0,0.0,1.0,,,-1.0
2267,21,33611.11,130.04,21,27777.78,130.04,1.0,0.0,0.0,1.0,,,-1.0
2268,21,33611.11,130.04,21,30625.0,130.04,1.0,0.0,0.0,1.0,,,-1.0
2269,21,33611.11,130.04,21,33611.11,130.04,1.0,0.0,0.0,1.0,,,-1.0
2270,21,33611.11,130.04,21,36736.11,130.04,1.0,0.0,0.0,1.0,,,-1.0
2271,21,33611.11,130.04,25,40000.0,130.04,0.84,-0.08,0.05,0.95,,,14.729228395578346
2272,21,36736.11,130.04,1,5625.0,130.04,21.0,1.32,0.9,0.1,,,1.6150253939692891
2273,21,36736.11,130.04,5,6944.44,130.04,4.2,0.62,0.43,0.57,,,18.349266460339873
2274,21,36736.11,130.04,5,8402.78,130.04,4.2,0.62,0.43,0.57,,,15.45885493214749
2275,21,36736.11,130.04,9,10000.0,130.04,2.33,0.37,0.25,0.75,,,24.22565360632132
2276,21,36736.11,130.04,9,11736.11,130.04,2.33,0.37,0.25,0.75,,,21.608041360878044
2277,21,36736.11,130.04,9,13611.11,130.04,2.33,0.37,0.25,0.75,,,18.565903612216584
2278,21,36736.11,130.04,9,15625.0,130.04,2.33,0.37,0.25,0.75,,,14.998306184270183
2279,21,36736.11,130.04,9,17777.78,130.04,2.33,0.37,0.25,0.75,,,10.781482993959488
2280,21,36736.11,130.04,13,20069.44,130.04,1.62,0.21,0.14,0.86,,,20.19732843152589
2281,21,36736.11,130.04,13,22500.0,130.04,1.62,0.21,0.14,0.86,,,15.322024405020207
2282,21,36736.11,130.04,21,25069.44,130.04,1.0,0.0,0.0,1.0,,,-1.0
2283,21,36736.11,130.04,21,27777.78,130.04,1.0,0.0,0.0,1.0,,,-1.0
2284,21,36736.11,130.04,21,30625.0,130.04,1.0,0.0,0.0,1.0,,,-1.0
2285,21,36736.11,130.04,21,33611.11,130.04,1.0,0.0,0.0,1.0,,,-1.0
2286,21,36736.11,130.04,21,36736.11,130.04,1.0,0.0,0.0,1.0,,,-1.0
2287,21,36736.11,130.04,25,40000.0,130.04,0.84,-0.08,0.05,0.95,,,5.0362589062794685
2288,25,40000.0,130.04,1,5625.0,130.04,25.0,1.4,0.96,0.04,,,1.2909473468772605
2289,25,40000.0,130.04,5,6944.44,130.04,5.0,0.7,0.48,0.52,,,16.83171433189054
2290,25,40000.0,130.04,5,8402.78,130.04,5.0,0.7,0.48,0.52,,,13.99826309875263
2291,25,40000.0,130.04,9,10000.0,130.04,2.78,0.44,0.3,0.7,,,21.764791283499335
2292,25,40000.0,130.04,9,11736.11,130.04,2.78,0.44,0.3,0.7,,,19.10907345117273
2293,25,40000.0,130.04,9,13611.11,130.04,2.78,0.44,0.3,0.7,,,16.09629250719635
2294,25,40000.0,130.04,9,15625.0,130.04,2.78,0.44,0.3,0.7,,,12.659637718807792
2295,25,40000.0,130.04,9,17777.78,130.04,2.78,0.44,0.3,0.7,,,8.723512935282438
2296,25,40000.0,130.04,13,20069.44,130.04,1.92,0.28,0.19,0.81,,,16.085470700814888
2297,25,40000.0,130.04,13,22500.0,130.04,1.92,0.28,0.19,0.81,,,11.49117388241328
2298,25,40000.0,130.04,21,25069.44,130.04,1.19,0.08,0.05,0.95,,,32.73523324682782
2299,25,40000.0,130.04,21,27777.78,130.04,1.19,0.08,0.05,0.95,,,29.43477248070242
2300,25,40000.0,130.04,21,30625.0,130.04,1.19,0.08,0.05,0.95,,,24.17675186812736
2301,25,40000.0,130.04,21,33611.11,130.04,1.19,0.08,0.05,0.95,,,14.729228395578346
2302,25,40000.0,130.04,21,36736.11,130.04,1.19,0.08,0.05,0.95,,,5.036258906279462
2303,25,40000.0,130.04,25,40000.0,130.04,1.0,0.0,0.0,1.0,,,-1.0
2304,1,5625.0,150.82,1,5625.0,150.82,1.0,0.0,0.0,1.0,,,-1.0
2305,1,5625.0,150.82,5,6944.44,150.82,0.2,-0.7,0.48,0.52,,,32.33351902752057
2306,1,5625.0,150.82,5,8402.78,150.82,0.2,-0.7,0.48,0.52,,,21.826492925399567
2307,1,5625.0,150.82,5,10000.0,150.82,0.2,-0.7,0.48,0.52,,,13.464305578587389
2308,1,5625.0,150.82,9,11736.11,150.82,0.11,-0.95,0.65,0.35,,,15.119998420859881
2309,1,5625.0,150.82,9,13611.11,150.82,0.11,-0.95,0.65,0.35,,,10.380620849322039
2310,1,5625.0,150.82,9,15625.0,150.82,0.11,-0.95,0.65,0.35,,,6.404781533607074
2311,1,5625.0,150.82,9,17777.78,150.82,0.11,-0.95,0.65,0.35,,,3.0446837502522093
2312,1,5625.0,150.82,9,20069.44,150.82,0.11,-0.95,0.65,0.35,,,0.18055711374097666
2313,1,5625.0,150.82,9,22500.0,150.82,0.11,-0.95,0.65,0.35,,,2.2825070847028086
2314,1,5625.0,150.82,13,25069.44,150.82,0.08,-1.11,0.76,0.24,,,0.0035785585738479187
2315,1,5625.0,150.82,13,27777.78,150.82,0.08,-1.11,0.76,0.24,,,1.9041831471981414
2316,1,5625.0,150.82,21,30625.0,150.82,0.05,-1.32,0.9,0.1,,,1.3053231673769827
2317,1,5625.0,150.82,21,33611.11,150.82,0.05,-1.32,0.9,0.1,,,0.22544428646014192
2318,1,5625.0,150.82,21,36736.11,150.82,0.05,-1.32,0.9,0.1,,,1.6150253939692891
2319,1,5625.0,150.82,21,40000.0,150.82,0.05,-1.32,0.9,0.1,,,2.881858813771802
2320,5,6944.44,150.82,1,5625.0,150.82,5.0,0.7,0.48,0.52,,,32.333519027520566
2321,5,6944.44,150.82,5,6944.44,150.82,1.0,0.0,0.0,1.0,,,-1.0
2322,5,6944.44,150.82,5,8402.78,150.82,1.0,0.0,0.0,1.0,,,-1.0
2323,5,6944.44,150.82,5,10000.0,150.82,1.0,0.0,0.0,1.0,,,-1.0
2324,5,6944.44,150.82,9,11736.11,150.82,0.56,-0.26,0.17,0.83,,,11.872761302149732
2325,5,6944.44,150.82,9,13611.11,150.82,0.56,-0.26,0.17,0.83,,,18.031132699435215
2326,5,6944.44,150.82,9,15625.0,150.82,0.56,-0.26,0.17,0.83,,,22.10770150399191
2327,5,6944.44,150.82,9,17777.78,150.82,0.56,-0.26,0.17,0.83,,,24.98454269780718
2328,5,6944.44,150.82,9,20069.44,150.82,0.56,-0.26,0.17,0.83,,,27.11733193655131
2329,5,6944.44,150.82,9,22500.0,150.82,0.56,-0.26,0.17,0.83,,,28.760171123786712
2330,5,6944.44,150.82,13,25069.44,150.82,0.38,-0.41,0.28,0.72,,,21.55736517883859
2331,5,6944.44,150.82,13,27777.78,150.82,0.38,-0.41,0.28,0.72,,,23.122861012091874
2332,5,6944.44,150.82,21,30625.0,150.82,0.24,-0.62,0.43,0.57,,,15.602787295761509
2333,5,6944.44,150.82,21,33611.11,150.82,0.24,-0.62,0.43,0.57,,,17.06902000284755
2334,5,6944.44,150.82,21,36736.11,150.82,0.24,-0.62,0.43,0.57,,,18.349266460339873
2335,5,6944.44,150.82,21,40000.0,150.82,0.24,-0.62,0.43,0.57,,,19.476784422384828
2336,5,8402.78,150.82,1,5625.0,150.82,5.0,0.7,0.48,0.52,,,21.826492925399567
2337,5,8402.78,150.82,5,6944.44,150.82,1.0,0.0,0.0,1.0,,,-1.0
2338,5,8402.78,150.82,5,8402.78,150.82,1.0,0.0,0.0,1.0,,,-1.0
2339,5,8402.78,150.82,5,10000.0,150.82,1.0,0.0,0.0,1.0,,,-1.0
2340,5,8402.78,150.82,9,11736.11,150.82,0.56,-0.26,0.17,0.83,,,0.7041124330559105
2341,5,8402.78,150.82,9,13611.11,150.82,0.56,-0.26,0.17,0.83,,,9.62743710511387
2342,5,8402.78,150.82,9,15625.0,150.82,0.56,-0.26,0.17,0.83,,,16.10050490195275
2343,5,8402.78,150.82,9,17777.78,150.82,0.56,-0.26,0.17,0.83,,,20.442609288669534
2344,5,8402.78,150.82,9,20069.44,150.82,0.56,-0.26,0.17,0.83,,,23.530219776547057
2345,5,8402.78,150.82,9,22500.0,150.82,0.56,-0.26,0.17,0.83,,,25.82981868958162
2346,5,8402.78,150.82,13,25069.44,150.82,0.38,-0.41,0.28,0.72,,,18.01294300874072
2347,5,8402.78,150.82,13,27777.78,150.82,0.38,-0.41,0.28,0.72,,,20.035719221428927
2348,5,8402.78,150.82,21,30625.0,150.82,0.24,-0.62,0.43,0.57,,,12.119302702830351
2349,5,8402.78,150.82,21,33611.11,150.82,0.24,-0.62,0.43,0.57,,,13.90728449288777
2350,5,8402.78,150.82,21,36736.11,150.82,0.24,-0.62,0.43,0.57,,,15.458854932147505
2351,5,8402.78,150.82,21,40000.0,150.82,0.24,-0.62,0.43,0.57,,,16.817368550135463
2352,5,10000.0,150.82,1,5625.0,150.82,5.0,0.7,0.48,0.52,,,13.464305578587389
2353,5,10000.0,150.82,5,6944.44,150.82,1.0,0.0,0.0,1.0,,,-1.0
2354,5,10000.0,150.82,5,8402.78,150.82,1.0,0.0,0.0,1.0,,,-1.0
2355,5,10000.0,150.82,5,10000.0,150.82,1.0,0.0,0.0,1.0,,,-1.0
2356,5,10000.0,150.82,9,11736.11,150.82,0.56,-0.26,0.17,0.83,,,19.943504588104116
2357,5,10000.0,150.82,9,13611.11,150.82,0.56,-0.26,0.17,0.83,,,3.0015727753142527
2358,5,10000.0,150.82,9,15625.0,150.82,0.56,-0.26,0.17,0.83,,,7.502099259216971
2359,5,10000.0,150.82,9,17777.78,150.82,0.56,-0.26,0.17,0.83,,,14.241440379649097
2360,5,10000.0,150.82,9,20069.44,150.82,0.56,-0.26,0.17,0.83,,,18.823446237001015
2361,5,10000.0,150.82,9,22500.0,150.82,0.56,-0.26,0.17,0.83,,,22.107685299304652
2362,5,10000.0,150.82,13,25069.44,150.82,0.38,-0.41,0.28,0.72,,,13.798202968202647
2363,5,10000.0,150.82,13,27777.78,150.82,0.38,-0.41,0.28,0.72,,,16.416333044671834
2364,5,10000.0,150.82,21,30625.0,150.82,0.24,-0.62,0.43,0.57,,,8.241593361691537
2365,5,10000.0,150.82,21,33611.11,150.82,0.24,-0.62,0.43,0.57,,,10.408470009803253
2366,5,10000.0,150.82,21,36736.11,150.82,0.24,-0.62,0.43,0.57,,,12.27861089698246
2367,5,10000.0,150.82,21,40000.0,150.82,0.24,-0.62,0.43,0.57,,,13.907289930818084
2368,9,11736.11,150.82,1,5625.0,150.82,9.0,0.95,0.65,0.35,,,15.119998420859881
2369,9,11736.11,150.82,5,6944.44,150.82,1.8,0.26,0.17,0.83,,,11.872761302149737
2370,9,11736.11,150.82,5,8402.78,150.82,1.8,0.26,0.17,0.83,,,0.7041124330559042
2371,9,11736.11,150.82,5,10000.0,150.82,1.8,0.26,0.17,0.83,,,19.943504588104098
2372,9,11736.11,150.82,9,11736.11,150.82,1.0,0.0,0.0,1.0,,,-1.0
2373,9,11736.11,150.82,9,13611.11,150.82,1.0,0.0,0.0,1.0,,,-1.0
2374,9,11736.11,150.82,9,15625.0,150.82,1.0,0.0,0.0,1.0,,,-1.0
2375,9,11736.11,150.82,9,17777.78,150.82,1.0,0.0,0.0,1.0,,,-1.0
2376,9,11736.11,150.82,9,20069.44,150.82,1.0,0.0,0.0,1.0,,,-1.0
2377,9,11736.11,150.82,9,22500.0,150.82,1.0,0.0,0.0,1.0,,,-1.0
2378,9,11736.11,150.82,13,25069.44,150.82,0.69,-0.16,0.11,0.89,,,29.23823785352512
2379,9,11736.11,150.82,13,27777.78,150.82,0.69,-0.16,0.11,0.89,,,31.0369493468823
2380,9,11736.11,150.82,21,30625.0,150.82,0.43,-0.37,0.25,0.75,,,17.76838139191132
2381,9,11736.11,150.82,21,33611.11,150.82,0.43,-0.37,0.25,0.75,,,19.86770234634118
2382,9,11736.11,150.82,21,36736.11,150.82,0.43,-0.37,0.25,0.75,,,21.608041360878044
2383,9,11736.11,150.82,21,40000.0,150.82,0.43,-0.37,0.25,0.75,,,23.0730282997784
2384,9,13611.11,150.82,1,5625.0,150.82,9.0,0.95,0.65,0.35,,,10.380620849322039
2385,9,13611.11,150.82,5,6944.44,150.82,1.8,0.26,0.17,0.83,,,18.031132699435215
2386,9,13611.11,150.82,5,8402.78,150.82,1.8,0.26,0.17,0.83,,,9.62743710511387
2387,9,13611.11,150.82,5,10000.0,150.82,1.8,0.26,0.17,0.83,,,3.0015727753142527
2388,9,13611.11,150.82,9,11736.11,150.82,1.0,0.0,0.0,1.0,,,-1.0
2389,9,13611.11,150.82,9,13611.11,150.82,1.0,0.0,0.0,1.0,,,-1.0
2390,9,13611.11,150.82,9,15625.0,150.82,1.0,0.0,0.0,1.0,,,-1.0
2391,9,13611.11,150.82,9,17777.78,150.82,1.0,0.0,0.0,1.0,,,-1.0
2392,9,13611.11,150.82,9,20069.44,150.82,1.0,0.0,0.0,1.0,,,-1.0
2393,9,13611.11,150.82,9,22500.0,150.82,1.0,0.0,0.0,1.0,,,-1.0
2394,9,13611.11,150.82,13,25069.44,150.82,0.69,-0.16,0.11,0.89,,,25.671907671789523
2395,9,13611.11,150.82,13,27777.78,150.82,0.69,-0.16,0.11,0.89,,,28.28473311672988
2396,9,13611.11,150.82,21,30625.0,150.82,0.43,-0.37,0.25,0.75,,,13.671628431057066
2397,9,13611.11,150.82,21,33611.11,150.82,0.43,-0.37,0.25,0.75,,,16.363715070366155
2398,9,13611.11,150.82,21,36736.11,150.82,0.43,-0.37,0.25,0.75,,,18.565903612216584
2399,9,13611.11,150.82,21,40000.0,150.82,0.43,-0.37,0.25,0.75,,,20.39737478030061
2400,9,15625.0,150.82,1,5625.0,150.82,9.0,0.95,0.65,0.35,,,6.404781533607074
2401,9,15625.0,150.82,5,6944.44,150.82,1.8,0.26,0.17,0.83,,,22.10770150399191
2402,9,15625.0,150.82,5,8402.78,150.82,1.8,0.26,0.17,0.83,,,16.10050490195275
2403,9,15625.0,150.82,5,10000.0,150.82,1.8,0.26,0.17,0.83,,,7.502099259216971
2404,9,15625.0,150.82,9,11736.11,150.82,1.0,0.0,0.0,1.0,,,-1.0
2405,9,15625.0,150.82,9,13611.11,150.82,1.0,0.0,0.0,1.0,,,-1.0
2406,9,15625.0,150.82,9,15625.0,150.82,1.0,0.0,0.0,1.0,,,-1.0
2407,9,15625.0,150.82,9,17777.78,150.82,1.0,0.0,0.0,1.0,,,-1.0
2408,9,15625.0,150.82,9,20069.44,150.82,1.0,0.0,0.0,1.0,,,-1.0
2409,9,15625.0,150.82,9,22500.0,150.82,1.0,0.0,0.0,1.0,,,-1.0
2410,9,15625.0,150.82,13,25069.44,150.82,0.69,-0.16,0.11,0.89,,,20.624011586663322
2411,9,15625.0,150.82,13,27777.78,150.82,0.69,-0.16,0.11,0.89,,,24.57844416619159
2412,9,15625.0,150.82,21,30625.0,150.82,0.43,-0.37,0.25,0.75,,,8.740022535409837
2413,9,15625.0,150.82,21,33611.11,150.82,0.43,-0.37,0.25,0.75,,,12.202103061426657
